soil_moisture,temperature,humidity,ph,rainfall_mm,ET0,ETc,vpd_proxy,depletion,crop_type_enc,growth_stage_enc,irrigation_label
61.59,32.05,53.41,7.06,2.51,0.5,0.51,14.931,39.01,5,2,1
53.74,20.7,47.44,4.95,12.25,0.5,0.5,10.881,44.23,6,1,1
73.21,25.99,45.6,6.79,31.47,0.5,0.525,14.141,19.67,4,0,1
66.49,15.91,65.01,6.27,8.94,0.5,0.575,5.566,32.55,8,0,1
72.0,22.71,75.44,7.43,40.61,0.5,0.525,5.576,18.43,4,0,1
84.43,30.42,71.32,5.81,52.65,0.5,0.46,8.724,2.62,2,1,0
82.85,27.04,69.28,7.66,34.79,0.5,0.69,8.308,9.56,3,3,0
62.28,28.49,65.46,7.4,23.21,0.5,0.446,9.841,32.62,4,2,1
18.26,27.56,90.76,6.89,31.92,0.5,0.6,2.547,74.69,3,0,4
95.0,22.75,67.87,6.82,46.07,0.5,0.575,7.311,0.0,0,0,0
22.61,20.71,58.33,7.25,15.61,0.5,0.51,8.63,74.48,3,2,3
48.88,30.12,58.99,5.9,1.43,0.5,0.661,12.352,52.39,0,3,2
67.6,29.53,61.43,5.99,75.71,0.5,0.489,11.389,13.34,2,2,0
66.83,37.37,55.14,7.33,55.67,0.5,0.446,16.763,19.37,7,2,1
7.44,31.53,42.39,7.76,22.7,0.5,0.6,18.164,87.98,3,0,4
18.15,28.73,44.75,6.3,28.76,0.5,0.45,15.873,75.27,1,0,4
69.05,36.85,31.39,6.47,3.81,0.5,0.525,25.28,31.24,4,0,1
76.24,20.82,25.25,7.0,4.84,0.5,0.45,15.564,23.59,1,0,1
30.64,31.07,49.67,7.13,16.19,0.5,0.525,15.637,66.34,4,0,3
43.05,26.18,67.75,6.55,4.19,0.5,0.45,8.443,56.96,1,0,2
65.0,23.49,67.47,6.94,61.87,0.5,0.5,7.642,19.67,6,1,1
95.0,35.9,57.09,6.16,2.06,0.5,0.6,15.404,5.95,5,0,0
49.27,24.9,80.85,7.55,52.59,0.5,0.51,4.766,37.92,5,2,2
65.9,28.67,75.11,6.91,0.4,0.5,0.719,7.137,35.79,6,3,1
70.67,23.73,66.17,5.72,74.82,0.5,0.604,8.027,10.79,4,3,0
62.58,32.57,35.54,6.69,2.72,0.5,0.517,20.994,37.99,1,3,1
90.62,22.23,65.89,7.96,14.0,0.5,0.625,7.585,7.19,6,0,0
49.57,31.61,61.43,7.18,5.16,0.5,0.661,12.19,50.7,0,3,2
39.04,37.0,63.59,7.05,24.93,0.5,0.525,13.473,55.6,4,0,2
74.99,35.8,88.25,6.07,8.21,0.5,0.51,4.207,24.08,5,2,1
75.7,32.29,59.98,8.25,62.55,0.5,0.48,12.924,8.75,3,1,0
49.72,23.3,53.97,5.73,32.65,0.5,0.383,10.726,42.49,1,2,2
21.2,34.43,79.02,5.14,88.86,0.5,0.661,7.223,56.65,8,3,3
39.93,32.13,65.37,7.19,10.26,0.5,0.383,11.126,58.27,1,2,2
31.95,35.91,47.72,7.22,19.44,0.5,0.36,18.774,63.75,1,1,3
67.65,26.72,58.47,6.61,14.44,0.5,0.42,11.097,29.53,7,1,1
42.62,24.82,51.79,6.39,19.54,0.5,0.489,11.966,53.37,8,2,2
18.55,25.3,45.03,6.98,55.4,0.5,0.5,13.905,67.86,6,1,3
58.34,38.01,49.11,5.49,30.53,0.5,0.525,19.342,34.79,4,0,1
45.22,29.06,66.04,6.61,19.62,0.5,0.6,9.87,51.02,5,0,2
33.51,38.29,87.67,6.59,28.5,0.5,0.5,4.72,60.11,6,1,3
26.86,14.42,73.16,6.95,8.09,0.5,0.575,3.87,72.41,0,0,3
49.37,20.03,70.2,6.34,23.61,0.5,0.604,5.968,45.82,4,3,2
63.5,23.44,56.98,6.32,42.66,0.5,0.661,10.083,26.73,8,3,1
9.37,28.3,49.85,7.05,8.54,0.5,0.525,14.19,89.66,7,0,4
18.44,27.47,93.37,7.37,0.65,0.5,0.383,1.821,82.34,1,2,4
52.19,26.92,74.3,4.85,27.88,0.5,0.489,6.918,41.56,0,2,1
19.7,22.22,70.99,6.34,13.77,0.5,0.6,6.447,78.12,5,0,4
91.91,24.65,57.2,5.82,85.5,0.5,0.525,10.55,0.0,7,0,0
42.8,32.99,58.7,6.26,1.18,0.5,0.6,13.628,58.38,3,0,2
43.19,29.67,87.28,7.41,14.29,0.5,0.48,3.774,54.19,3,1,2
52.58,40.4,37.85,5.76,22.98,0.5,0.383,25.111,42.22,1,2,1
62.3,21.68,64.86,7.26,51.29,0.5,0.42,7.616,25.01,7,1,1
63.44,28.84,81.48,7.66,14.07,0.5,0.383,5.341,33.74,1,2,1
95.0,34.15,73.38,6.38,11.94,0.5,0.575,9.09,3.24,2,0,0
27.0,17.17,50.8,6.72,37.43,0.5,0.42,8.448,64.02,4,1,3
10.03,26.98,50.61,5.77,31.49,0.5,0.661,13.326,83.19,2,3,4
89.34,16.94,52.41,7.27,94.02,0.5,0.575,8.062,0.0,2,0,0
46.76,29.37,40.75,5.77,16.01,0.5,0.661,17.399,50.61,2,3,2
58.94,21.35,70.58,7.97,7.19,0.5,0.489,6.28,40.35,2,2,1
95.0,42.43,30.73,7.43,16.45,0.5,0.661,29.392,2.25,2,3,0
67.11,15.97,64.65,6.83,0.68,0.5,0.575,5.646,34.15,2,0,1
43.07,26.57,68.76,6.99,10.58,0.5,0.36,8.3,55.0,1,1,2
82.32,22.79,34.87,6.78,19.0,0.5,0.531,14.84,13.92,6,2,0
23.9,24.21,61.26,6.37,4.72,0.5,0.575,9.378,76.27,2,0,3
10.67,20.68,49.96,7.43,80.1,0.5,0.661,10.346,69.53,8,3,3
26.2,22.28,90.05,6.24,79.29,0.5,0.525,2.217,53.88,7,0,3
49.3,22.23,49.7,7.24,41.09,0.5,0.604,11.183,41.21,4,3,2
47.34,35.3,64.12,6.07,20.16,0.5,0.625,12.664,48.82,6,0,2
42.97,27.61,45.32,6.68,7.22,0.5,0.69,15.096,56.82,5,3,2
35.34,28.52,51.62,6.47,13.12,0.5,0.625,13.796,62.71,6,0,2
36.02,22.22,24.22,6.36,33.04,0.5,0.719,16.836,56.92,6,3,2
93.74,26.33,73.69,8.33,1.77,0.5,0.517,6.927,7.08,1,3,0
20.1,30.72,41.18,6.74,4.55,0.5,0.46,18.072,79.83,0,1,3
69.04,23.69,100.0,6.85,70.11,0.5,0.446,0.0,13.29,4,2,0
64.26,30.89,57.9,5.13,7.12,0.5,0.719,13.004,35.63,6,3,1
53.47,24.3,48.71,6.56,7.62,0.5,0.525,12.464,45.8,4,0,1
32.11,34.22,78.89,5.18,16.69,0.5,0.69,7.225,65.15,3,3,3
71.99,37.12,61.65,5.88,13.33,0.5,0.6,14.236,25.94,5,0,1
28.34,31.51,19.95,7.94,2.21,0.5,0.575,25.223,72.5,0,0,3
42.24,32.21,76.1,7.15,4.93,0.5,0.575,7.697,57.87,8,0,2
83.51,28.87,66.85,6.51,22.44,0.5,0.46,9.569,11.63,8,1,0
31.01,15.36,49.22,6.76,18.8,0.5,0.489,7.8,65.18,8,2,3
53.06,19.78,66.54,6.85,34.65,0.5,0.575,6.617,39.09,2,0,1
21.38,33.74,61.51,8.49,7.35,0.5,0.42,12.984,77.71,4,1,3
39.06,33.63,47.21,5.74,89.36,0.5,0.36,17.757,37.91,1,1,2
40.95,13.99,51.17,5.79,45.17,0.5,0.51,6.832,48.23,5,2,2
38.67,36.35,52.14,6.61,27.41,0.5,0.36,17.398,54.88,1,1,2
43.2,16.66,55.81,5.11,65.63,0.5,0.5,7.362,40.46,6,1,2
21.62,20.19,67.45,5.53,32.49,0.5,0.517,6.573,70.97,1,3,3
19.49,24.74,51.54,6.33,12.09,0.5,0.42,11.99,78.32,7,1,4
59.82,23.08,60.05,7.21,13.47,0.5,0.517,9.221,37.87,1,3,1
65.19,20.2,26.95,6.73,31.37,0.5,0.446,14.756,27.53,4,2,1
26.94,23.19,38.13,6.81,38.01,0.5,0.625,14.345,64.44,6,0,3
30.24,34.27,50.8,7.61,21.63,0.5,0.604,16.86,65.48,4,3,3
47.92,24.72,74.03,5.72,2.03,0.5,0.661,6.42,53.19,2,3,2
39.21,27.3,44.42,7.32,8.43,0.5,0.48,15.177,59.73,5,1,2
15.6,23.03,48.54,6.72,19.51,0.5,0.489,11.851,80.4,8,2,4
45.05,22.95,75.01,6.76,12.75,0.5,0.383,5.734,52.49,1,2,2
13.85,25.81,52.7,5.87,11.92,0.5,0.5,12.209,84.21,6,1,4
34.19,34.33,61.22,5.7,74.41,0.5,0.383,13.312,46.83,1,2,2
85.18,31.38,86.59,5.52,36.05,0.5,0.46,4.208,6.31,0,1,0
70.13,24.94,48.19,5.45,64.7,0.5,0.575,12.924,13.97,8,0,0
56.04,26.9,41.34,7.01,7.42,0.5,0.48,15.78,43.17,3,1,1
40.31,23.86,82.09,6.94,9.63,0.5,0.446,4.273,58.23,4,2,2
64.75,25.78,49.08,5.13,11.14,0.5,0.525,13.127,33.58,4,0,1
79.64,19.16,66.38,6.3,14.74,0.5,0.525,6.44,17.73,4,0,1
5.0,22.73,83.98,7.25,36.57,0.5,0.383,3.64,86.16,1,2,4
58.12,24.42,69.82,6.34,0.71,0.5,0.36,7.37,42.59,1,1,1
58.22,28.03,56.71,5.73,12.1,0.5,0.531,12.135,39.87,6,2,1
59.43,19.26,69.06,7.0,13.6,0.5,0.489,5.961,38.15,8,2,1
32.73,29.46,75.06,4.89,1.45,0.5,0.661,7.348,68.53,0,3,3
47.53,24.6,77.03,6.17,5.83,0.5,0.69,5.65,52.63,3,3,2
54.42,28.31,68.36,4.53,8.91,0.5,0.489,8.956,44.42,2,2,1
91.62,24.74,48.58,6.75,54.97,0.5,0.46,12.719,0.0,2,1,0
64.38,32.14,73.1,7.28,28.5,0.5,0.604,8.645,29.49,7,3,1
85.87,35.14,68.0,6.12,91.17,0.5,0.489,11.244,0.0,0,2,0
59.28,27.97,67.04,7.56,20.0,0.5,0.625,9.219,36.92,6,0,1
30.28,15.82,49.64,7.27,12.21,0.5,0.575,7.97,67.88,8,0,3
59.97,30.73,53.62,5.98,117.76,0.5,0.446,14.25,9.6,4,2,1
68.98,29.66,87.13,5.7,26.44,0.5,0.6,3.817,25.44,5,0,1
95.0,21.46,57.24,6.77,135.5,0.5,0.604,9.175,0.0,7,3,0
25.82,23.13,45.44,7.63,25.06,0.5,0.489,12.619,68.69,2,2,3
75.33,26.1,50.56,7.85,30.08,0.5,0.446,12.905,17.73,7,2,1
48.97,38.84,73.01,7.19,7.33,0.5,0.604,10.484,50.58,7,3,2
51.18,33.58,63.48,7.55,86.26,0.5,0.46,12.264,26.87,8,1,1
31.64,31.29,69.09,4.72,123.51,0.5,0.46,9.674,36.42,2,1,2
57.23,19.16,81.01,6.08,60.61,0.5,0.36,3.638,27.43,1,1,1
71.79,30.19,78.93,7.23,20.65,0.5,0.625,6.36,24.24,6,0,1
10.12,27.32,56.67,6.48,27.34,0.5,0.625,11.839,84.13,6,0,4
65.07,24.44,76.81,6.2,14.42,0.5,0.42,5.668,32.12,4,1,1
8.18,26.54,35.67,6.71,9.07,0.5,0.6,17.075,90.89,3,0,4
51.85,29.46,44.05,6.6,14.88,0.5,0.531,16.479,45.49,6,2,1
68.13,26.62,100.0,8.02,3.83,0.5,0.661,0.0,32.49,8,3,1
31.88,36.61,64.43,5.92,10.33,0.5,0.575,13.022,66.79,2,0,3
48.36,30.06,38.45,6.94,20.23,0.5,0.489,18.501,47.44,2,2,2
44.4,15.86,42.11,5.72,17.83,0.5,0.46,9.18,51.97,2,1,2
49.85,27.86,52.21,7.81,0.75,0.5,0.46,13.313,51.09,0,1,2
77.92,29.73,51.4,6.85,73.86,0.5,0.6,14.448,3.8,3,0,0
13.3,24.05,71.4,7.11,10.38,0.5,0.6,6.879,85.42,3,0,4
57.13,26.18,65.11,7.21,21.18,0.5,0.51,9.136,38.47,5,2,1
69.4,28.16,41.59,6.54,29.65,0.5,0.575,16.448,24.1,2,0,1
63.82,23.85,100.0,6.33,58.87,0.5,0.525,0.0,21.72,7,0,1
25.56,32.36,66.32,7.57,7.83,0.5,0.48,10.901,73.54,5,1,3
53.87,28.12,88.29,5.03,10.46,0.5,0.525,3.294,44.64,7,0,1
95.0,22.78,62.1,5.29,0.33,0.5,0.46,8.632,6.06,2,1,0
9.4,24.23,38.79,7.17,58.47,0.5,0.604,14.828,76.45,7,3,4
54.95,32.12,64.9,7.61,50.71,0.5,0.48,11.274,32.66,5,1,1
71.69,24.4,36.96,6.1,0.63,0.5,0.661,15.378,29.8,2,3,1
8.65,32.0,27.23,6.87,9.75,0.5,0.517,23.284,90.03,1,3,4
56.19,27.64,65.17,6.29,3.19,0.5,0.45,9.627,44.08,1,0,1
49.42,15.83,63.26,5.95,1.68,0.5,0.719,5.816,51.93,6,3,2
21.65,28.6,35.56,6.94,24.24,0.5,0.575,18.434,73.29,0,0,3
50.2,22.91,86.49,6.18,29.05,0.5,0.42,3.096,43.07,4,1,1
77.48,32.26,54.01,6.99,28.77,0.5,0.525,14.836,16.13,7,0,1
40.97,27.25,81.21,5.59,7.2,0.5,0.42,5.12,58.15,7,1,2
75.03,23.92,61.66,5.9,3.15,0.5,0.51,9.173,25.41,3,2,1
76.05,30.62,27.61,5.82,109.01,0.5,0.625,22.167,0.0,6,0,0
51.04,20.33,95.07,6.31,87.67,0.5,0.625,1.002,27.04,6,0,1
34.82,32.98,48.54,7.25,0.91,0.5,0.625,16.973,66.5,6,0,3
29.41,29.58,72.08,6.19,7.94,0.5,0.489,8.257,69.68,8,2,3
50.85,25.57,75.42,5.86,18.98,0.5,0.575,6.285,45.5,2,0,1
29.54,25.57,32.19,7.52,2.95,0.5,0.42,17.337,70.72,4,1,3
79.99,23.47,33.85,6.29,10.76,0.5,0.46,15.524,18.28,8,1,1
51.31,25.95,62.58,7.46,7.43,0.5,0.517,9.71,47.99,1,3,1
64.2,28.12,25.2,7.13,56.56,0.5,0.46,21.032,21.8,8,1,1
37.92,25.98,66.85,7.17,15.71,0.5,0.575,8.612,59.31,0,0,2
31.34,31.15,47.59,5.77,99.18,0.5,0.661,16.322,43.75,2,3,2
60.46,29.51,48.82,6.27,7.95,0.5,0.604,15.104,38.92,7,3,1
58.08,27.2,93.23,6.95,23.49,0.5,0.525,1.84,36.94,7,0,1
70.01,29.98,45.64,5.66,39.46,0.5,0.525,16.295,20.74,7,0,1
9.29,22.68,74.86,6.97,6.38,0.5,0.661,5.702,90.66,0,3,4
61.66,36.65,22.93,5.86,12.87,0.5,0.5,28.247,36.15,6,1,1
66.68,20.51,58.99,6.62,57.97,0.5,0.661,8.412,19.45,0,3,1
52.42,21.19,81.84,5.94,3.25,0.5,0.45,3.849,47.83,1,0,1
73.27,13.4,75.73,7.37,13.28,0.5,0.42,3.252,24.23,4,1,1
52.04,39.5,57.2,6.37,1.85,0.5,0.489,16.907,48.69,0,2,1
10.46,27.86,51.83,6.34,43.12,0.5,0.525,13.422,79.3,4,0,4
75.8,27.39,55.1,7.09,22.35,0.5,0.575,12.298,19.65,2,0,1
68.99,17.88,69.28,7.92,9.22,0.5,0.525,5.492,29.85,7,0,1
40.74,36.52,38.22,6.44,18.12,0.5,0.575,22.565,55.84,2,0,2
25.95,31.75,74.36,7.13,32.29,0.5,0.517,8.142,66.7,1,3,3
61.31,33.67,66.7,6.81,117.78,0.5,0.604,11.213,8.65,4,3,1
60.44,26.29,21.95,6.17,27.04,0.5,0.48,20.522,33.51,5,1,1
44.54,28.63,69.76,7.83,6.62,0.5,0.489,8.657,54.91,2,2,2
83.64,27.36,68.36,7.59,7.38,0.5,0.51,8.658,15.66,5,2,1
55.13,25.87,73.13,6.25,78.49,0.5,0.604,6.949,25.35,7,3,1
83.12,32.4,78.34,5.06,20.93,0.5,0.575,7.018,12.71,8,0,0
13.16,20.12,59.41,6.1,38.63,0.5,0.48,8.166,77.7,5,1,4
37.68,22.72,59.06,6.68,0.68,0.5,0.575,9.3,63.58,0,0,2
72.67,32.08,54.11,6.75,17.8,0.5,0.575,14.722,24.0,2,0,1
95.0,25.18,62.38,7.42,6.59,0.5,0.45,9.473,4.36,1,0,0
64.39,18.84,91.77,5.52,10.31,0.5,0.575,1.551,34.29,2,0,1
87.51,26.2,84.22,7.3,2.54,0.5,0.604,4.132,13.32,4,3,0
52.18,38.1,74.23,6.12,11.13,0.5,0.6,9.819,46.34,5,0,1
7.94,30.87,52.21,6.37,42.04,0.5,0.661,14.753,82.46,0,3,4
36.76,22.5,55.3,5.99,107.03,0.5,0.625,10.06,36.14,6,0,2
51.37,33.78,60.5,6.64,14.22,0.5,0.661,13.343,46.47,8,3,1
29.21,30.33,74.29,7.36,21.67,0.5,0.42,7.796,66.03,4,1,3
80.71,35.8,70.25,6.01,53.66,0.5,0.489,10.65,6.13,0,2,0
43.33,32.71,78.62,5.41,32.48,0.5,0.46,6.993,49.12,2,1,2
45.12,21.7,50.18,5.97,61.07,0.5,0.531,10.81,39.85,6,2,2
15.83,32.0,58.02,5.87,24.24,0.5,0.525,13.432,78.99,7,0,4
62.34,25.84,49.12,8.15,26.41,0.5,0.51,13.149,31.86,3,2,1
42.32,33.39,29.99,5.54,37.59,0.5,0.51,23.376,48.88,3,2,2
56.05,20.59,32.76,7.44,13.04,0.5,0.661,13.844,42.11,0,3,1
45.17,23.61,86.15,6.97,62.41,0.5,0.661,3.272,39.76,8,3,2
35.22,19.49,66.18,6.51,35.13,0.5,0.446,6.59,56.49,7,2,2
30.63,24.06,67.51,5.14,2.31,0.5,0.383,7.817,69.7,1,2,3
32.33,32.64,58.96,6.24,19.77,0.5,0.531,13.393,63.7,6,2,3
78.78,22.38,73.41,6.6,27.65,0.5,0.489,5.95,15.04,0,2,1
13.21,22.92,59.66,6.76,41.57,0.5,0.525,9.245,76.97,4,0,4
28.32,30.86,43.3,6.35,58.1,0.5,0.383,17.5,57.07,1,2,3
57.2,28.93,67.42,5.6,41.17,0.5,0.575,9.425,33.21,0,0,1
30.83,31.75,79.22,6.19,28.4,0.5,0.661,6.597,63.21,8,3,3
63.29,31.01,55.78,8.07,7.31,0.5,0.525,13.711,36.07,4,0,1
56.54,36.68,60.36,5.99,6.85,0.5,0.625,14.54,43.19,6,0,1
43.31,29.22,84.94,6.44,21.26,0.5,0.42,4.399,52.04,4,1,2
75.95,32.21,80.97,7.22,8.07,0.5,0.575,6.131,23.32,0,0,1
74.66,15.35,92.23,6.99,30.73,0.5,0.446,1.194,18.22,7,2,1
16.26,24.44,78.76,6.74,45.24,0.5,0.446,5.191,72.73,7,2,4
33.37,30.16,56.75,5.75,31.31,0.5,0.661,13.045,59.9,8,3,3
87.66,17.51,66.52,6.88,60.39,0.5,0.383,5.863,0.0,1,2,0
67.2,36.73,80.36,6.19,88.83,0.5,0.719,7.215,10.8,6,3,0
45.0,24.67,60.68,7.59,6.78,0.5,0.525,9.702,54.49,4,0,2
44.21,31.21,88.59,6.68,47.76,0.5,0.489,3.561,44.22,8,2,2
89.65,22.68,59.93,6.34,49.28,0.5,0.46,9.088,0.0,2,1,0
11.78,30.46,61.89,7.48,36.92,0.5,0.42,11.605,79.38,4,1,4
45.65,28.61,54.06,6.16,1.27,0.5,0.48,13.143,55.21,5,1,2
62.03,25.26,90.32,6.2,20.18,0.5,0.5,2.445,33.82,6,1,1
74.0,29.49,79.03,7.14,11.72,0.5,0.6,6.184,24.36,5,0,1
5.0,44.01,43.35,5.02,19.44,0.5,0.69,24.929,91.52,3,3,4
68.62,26.13,50.51,5.91,32.91,0.5,0.575,12.931,24.0,0,0,1
5.8,40.36,68.8,7.3,64.0,0.5,0.719,12.591,78.85,6,3,4
38.34,24.33,32.6,6.72,32.51,0.5,0.525,16.402,54.27,4,0,2
62.81,31.46,43.18,6.18,55.05,0.5,0.517,17.875,23.74,1,3,1
11.41,27.14,71.87,7.0,51.85,0.5,0.46,7.635,75.85,2,1,4
76.42,25.98,31.3,6.89,40.81,0.5,0.36,17.851,13.55,1,1,0
58.28,21.35,41.39,6.7,10.48,0.5,0.489,12.511,40.13,8,2,1
36.48,25.67,33.96,7.06,32.97,0.5,0.604,16.954,56.2,4,3,2
8.79,28.87,55.03,5.29,17.38,0.5,0.42,12.982,87.61,4,1,4
42.37,36.24,50.41,7.18,8.89,0.5,0.6,17.973,56.75,5,0,2
15.09,26.69,33.89,7.45,17.75,0.5,0.604,17.647,81.66,7,3,4
44.26,28.06,64.54,6.03,6.88,0.5,0.661,9.948,55.55,2,3,2
44.88,21.72,65.8,7.59,34.27,0.5,0.45,7.428,47.06,1,0,2
60.36,22.72,63.39,6.68,11.98,0.5,0.42,8.317,37.48,4,1,1
71.04,30.45,66.14,5.15,12.32,0.5,0.6,10.311,27.16,5,0,1
77.41,31.0,43.28,5.23,50.82,0.5,0.531,17.582,10.3,6,2,0
28.11,26.65,40.35,6.23,16.11,0.5,0.48,15.895,68.77,5,1,3
28.37,34.69,59.67,5.94,9.7,0.5,0.604,13.989,70.54,7,3,3
13.12,31.2,59.03,5.72,1.38,0.5,0.5,12.782,87.76,6,1,4
59.03,26.97,52.25,6.38,43.19,0.5,0.69,12.881,31.13,3,3,1
55.38,28.04,65.88,5.7,33.99,0.5,0.42,9.569,36.57,4,1,1
90.65,35.14,56.99,6.18,29.62,0.5,0.51,15.115,2.69,5,2,0
37.37,24.19,67.33,6.7,2.34,0.5,0.42,7.904,63.05,4,1,2
24.01,37.97,71.22,6.39,7.37,0.5,0.719,10.93,75.81,6,3,3
70.99,30.3,54.06,7.0,63.54,0.5,0.604,13.921,13.49,7,3,0
84.62,26.2,90.77,7.0,21.81,0.5,0.42,2.417,10.59,7,1,0
52.25,29.5,72.29,5.95,39.37,0.5,0.46,8.176,38.36,8,1,1
86.98,23.49,77.5,6.04,2.93,0.5,0.625,5.287,13.79,6,0,0
63.95,23.9,31.41,6.39,17.19,0.5,0.604,16.395,32.96,4,3,1
57.79,24.36,54.39,7.26,11.41,0.5,0.661,11.109,40.8,0,3,1
36.83,30.4,56.86,7.23,28.55,0.5,0.525,13.114,56.84,7,0,2
9.35,39.92,59.6,5.88,18.99,0.5,0.383,16.129,86.52,1,2,4
60.4,30.1,75.74,5.4,9.65,0.5,0.42,7.302,38.06,7,1,1
26.06,25.53,49.44,5.24,31.07,0.5,0.36,12.909,66.52,1,1,3
91.56,28.07,66.39,5.72,2.64,0.5,0.719,9.433,9.53,6,3,0
72.11,37.58,82.28,4.87,0.67,0.5,0.383,6.659,28.67,1,2,1
81.15,25.29,77.24,8.16,11.7,0.5,0.5,5.756,16.96,6,1,1
61.59,32.82,71.29,6.99,54.58,0.5,0.36,9.422,24.69,1,1,1
56.4,39.09,63.75,6.51,0.64,0.5,0.446,14.17,44.55,4,2,1
57.66,27.01,49.68,6.09,20.4,0.5,0.45,13.592,38.0,1,0,1
35.3,33.95,57.38,5.9,5.72,0.5,0.604,14.472,64.68,7,3,2
16.57,33.3,51.04,5.55,3.37,0.5,0.45,16.305,83.66,1,0,4
84.69,38.22,63.53,6.3,0.27,0.5,0.6,13.938,16.74,5,0,1
87.4,27.38,56.04,6.82,5.06,0.5,0.48,12.033,12.45,5,1,0
26.31,34.22,78.18,7.33,13.94,0.5,0.489,7.466,71.18,2,2,3
36.21,33.57,72.63,5.49,14.85,0.5,0.575,9.188,61.25,8,0,2
70.29,25.35,65.41,5.7,0.4,0.5,0.661,8.768,31.26,2,3,1
50.96,19.99,43.03,6.51,6.77,0.5,0.719,11.386,49.03,6,3,1
52.41,26.9,67.71,6.26,22.43,0.5,0.42,8.686,42.63,4,1,1
45.53,36.05,69.61,5.58,38.55,0.5,0.575,10.954,45.59,8,0,2
38.3,25.93,31.07,7.27,53.34,0.5,0.42,17.874,48.46,4,1,2
57.23,32.63,48.03,7.18,9.88,0.5,0.46,16.957,41.27,2,1,1
76.66,37.27,64.97,6.21,30.33,0.5,0.525,13.055,16.53,4,0,1
77.45,17.48,76.48,5.36,6.79,0.5,0.6,4.11,22.23,5,0,1
41.5,21.05,68.49,5.94,16.61,0.5,0.604,6.632,55.56,4,3,2
33.39,19.35,43.53,7.11,39.62,0.5,0.604,10.927,57.51,7,3,3
75.01,25.66,66.08,7.45,28.53,0.5,0.69,8.703,19.07,5,3,1
52.68,29.8,63.01,6.49,39.68,0.5,0.51,11.022,37.97,5,2,1
61.46,26.03,38.61,6.82,9.41,0.5,0.489,15.982,37.25,2,2,1
52.77,20.55,46.06,5.94,26.78,0.5,0.719,11.085,41.85,6,3,1
53.86,29.14,61.55,6.66,7.19,0.5,0.661,11.205,45.87,2,3,1
5.0,27.18,67.76,6.73,28.98,0.5,0.6,8.763,88.74,5,0,4
34.75,23.68,22.03,6.95,10.49,0.5,0.719,18.463,64.24,6,3,3
33.28,21.35,81.41,5.2,4.07,0.5,0.517,3.968,66.92,1,3,3
23.73,25.59,82.55,7.02,5.1,0.5,0.719,4.464,76.7,6,3,3
68.23,34.32,57.91,5.55,3.53,0.5,0.42,14.446,31.87,4,1,1
69.11,28.14,45.33,6.01,23.83,0.5,0.46,15.383,25.65,0,1,1
7.91,22.21,73.45,4.31,29.99,0.5,0.6,5.897,85.56,5,0,4
75.39,24.01,66.35,6.73,28.33,0.5,0.51,8.077,18.29,5,2,1
92.55,24.81,48.95,7.21,1.86,0.5,0.531,12.663,8.28,6,2,0
39.06,38.11,51.78,6.87,20.85,0.5,0.46,18.375,56.51,0,1,2
71.95,35.07,76.72,6.08,8.07,0.5,0.719,8.165,27.69,6,3,1
71.88,37.37,43.29,7.44,69.34,0.5,0.36,21.193,10.45,1,1,0
63.21,25.27,73.14,7.94,55.57,0.5,0.46,6.788,23.06,0,1,1
34.1,30.64,50.28,4.97,6.4,0.5,0.36,15.237,65.08,1,1,3
40.96,18.53,76.97,6.66,10.29,0.5,0.45,4.266,57.4,1,0,2
12.32,28.57,79.93,7.73,2.51,0.5,0.69,5.735,88.73,3,3,4
60.26,25.79,38.79,6.91,24.76,0.5,0.45,15.784,34.23,1,0,1
66.84,19.86,73.03,4.77,62.18,0.5,0.446,5.358,17.62,7,2,1
52.53,24.56,76.21,7.72,23.39,0.5,0.48,5.844,42.4,5,1,1
21.96,31.76,49.01,5.94,5.73,0.5,0.489,16.193,77.72,8,2,3
24.6,28.15,67.63,6.37,24.05,0.5,0.446,9.112,70.07,4,2,3
56.25,37.19,55.43,5.77,1.99,0.5,0.446,16.574,44.33,7,2,1
32.88,20.01,75.98,5.98,14.45,0.5,0.525,4.806,64.56,4,0,3
51.39,35.37,50.09,7.37,50.65,0.5,0.36,17.654,35.95,1,1,1
54.5,32.27,55.73,6.83,29.1,0.5,0.69,14.284,39.43,3,3,1
43.43,29.85,38.52,5.69,4.8,0.5,0.36,18.349,56.18,1,1,2
56.77,17.74,39.78,7.09,4.5,0.5,0.48,10.683,43.22,3,1,1
66.02,34.08,59.95,5.95,15.53,0.5,0.446,13.646,30.93,7,2,1
73.86,32.68,71.54,4.96,9.45,0.5,0.6,9.303,25.11,5,0,1
73.75,36.04,33.76,5.09,4.55,0.5,0.42,23.875,26.08,7,1,1
56.8,34.78,56.4,4.42,61.82,0.5,0.489,15.166,27.87,0,2,1
83.5,36.46,42.14,6.43,13.72,0.5,0.446,21.094,13.94,4,2,0
29.06,21.81,69.05,7.12,2.65,0.5,0.36,6.749,71.13,1,1,3
28.79,35.51,56.87,6.09,6.12,0.5,0.575,15.312,71.0,8,0,3
38.71,31.72,59.88,6.0,34.53,0.5,0.604,12.727,53.55,4,3,2
50.9,38.7,81.73,6.91,28.04,0.5,0.45,7.069,42.71,1,0,1
50.85,9.73,64.14,6.79,36.71,0.5,0.446,3.49,40.44,4,2,1
74.23,29.31,72.87,7.82,9.48,0.5,0.48,7.952,24.43,3,1,1
